"RecordNumber","Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Xaxis","Yaxis","Zaxis","WorldRegion","Country","LocationText","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages","Notes"
76391,"23457","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",2147,3890,96621160,
76392,"23458","PO BOX","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",,,,
76393,"23458","PO BOX","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",,,,
76394,"23459","STANDARD","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",425,819,11543709,
76395,"23459","STANDARD","FORT STORY","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Fort Story, VA","NA-US-VA-FORT STORY","false",425,819,11543709,
76396,"23459","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",425,819,11543709,
76397,"23459","STANDARD","LITTLE CREEK NAVAL AMPHIBIOU","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Little Creek Naval Amphibiou, VA","NA-US-VA-LITTLE CREEK NAVAL AMPHIBIOU","false",425,819,11543709,
76398,"23459","STANDARD","NAV AMPH BASE","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Nav Amph Base, VA","NA-US-VA-NAV AMPH BASE","false",425,819,11543709,
76399,"23459","STANDARD","NAVAL AMPHIB BASE","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Naval Amphib Base, VA","NA-US-VA-NAVAL AMPHIB BASE","false",425,819,11543709,
76400,"23459","STANDARD","NAVAL AMPHIBIOUS BASE","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Naval Amphibious Base, VA","NA-US-VA-NAVAL AMPHIBIOUS BASE","false",425,819,11543709,
76401,"23460","STANDARD","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",512,563,9266008,
76402,"23460","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",512,563,9266008,
76403,"23461","STANDARD","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",,,,
76404,"23461","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",,,,
76405,"23462","STANDARD","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",29663,49323,991034677,
76406,"23462","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",29663,49323,991034677,
76407,"23463","UNIQUE","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",,,,
76408,"23463","UNIQUE","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",,,,
76409,"23463","UNIQUE","CHRISTIAN BRDCST NETWORK","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Christian Brdcst Network, VA","NA-US-VA-CHRISTIAN BRDCST NETWORK","false",,,,
76410,"23464","STANDARD","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",34946,62321,1384969932,
76411,"23464","STANDARD","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",34946,62321,1384969932,
76412,"23464","STANDARD","VAB","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Vab, VA","NA-US-VA-VAB","false",34946,62321,1384969932,
76413,"23465","UNIQUE","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",,,,
76414,"23465","UNIQUE","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",,,,
76415,"23465","UNIQUE","CBN BRM","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Cbn Brm, VA","NA-US-VA-CBN BRM","false",,,,
76416,"23465","UNIQUE","CHRISTIAN BRDCST NETWORK","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Christian Brdcst Network, VA","NA-US-VA-CHRISTIAN BRDCST NETWORK","false",,,,
76417,"23466","PO BOX","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",375,560,11612492,
76418,"23466","PO BOX","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",375,560,11612492,
76419,"23467","PO BOX","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",389,548,8860238,
76420,"23467","PO BOX","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",389,548,8860238,
76421,"23471","PO BOX","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",440,690,13229518,
76422,"23471","PO BOX","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",440,690,13229518,
76423,"23479","UNIQUE","VIRGINIA BEACH","VA","PRIMARY",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Beach, VA","NA-US-VA-VIRGINIA BEACH","false",,,,
76424,"23479","UNIQUE","VIRGINIA BCH","VA","ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Virginia Bch, VA","NA-US-VA-VIRGINIA BCH","false",,,,
76425,"23479","UNIQUE","LILLIAN VERNON","VA","NOT ACCEPTABLE",36.73,-76.04,0.19,-0.77,0.59,"NA","US","Lillian Vernon, VA","NA-US-VA-LILLIAN VERNON","false",,,,
76426,"23480","PO BOX","WACHAPREAGUE","VA","PRIMARY",37.60,-75.68,0.19,-0.76,0.61,"NA","US","Wachapreague, VA","NA-US-VA-WACHAPREAGUE","false",,,,
76427,"23176","STANDARD","WAKE","VA","PRIMARY",37.56,-76.42,0.18,-0.77,0.60,"NA","US","Wake, VA","NA-US-VA-WAKE","false",259,482,9342019,
76428,"23888","STANDARD","WAKEFIELD","VA","PRIMARY",36.96,-76.98,0.17,-0.77,0.60,"NA","US","Wakefield, VA","NA-US-VA-WAKEFIELD","false",1171,2039,35867491,
76429,"23177","STANDARD","WALKERTON","VA","PRIMARY",37.72,-77.02,0.17,-0.77,0.61,"NA","US","Walkerton, VA","NA-US-VA-WALKERTON","false",335,578,12642081,
76430,"23178","PO BOX","WARE NECK","VA","PRIMARY",37.40,-76.45,0.18,-0.77,0.60,"NA","US","Ware Neck, VA","NA-US-VA-WARE NECK","false",,,,
76431,"23889","STANDARD","WARFIELD","VA","PRIMARY",36.89,-77.74,0.16,-0.78,0.60,"NA","US","Warfield, VA","NA-US-VA-WARFIELD","false",292,505,7916479,
76432,"24484","STANDARD","WARM SPRINGS","VA","PRIMARY",38.05,-79.78,0.13,-0.77,0.61,"NA","US","Warm Springs, VA","NA-US-VA-WARM SPRINGS","false",410,709,10653550,
76433,"24484","STANDARD","BOLAR","VA","ACCEPTABLE",38.05,-79.78,0.13,-0.77,0.61,"NA","US","Bolar, VA","NA-US-VA-BOLAR","false",410,709,10653550,
76434,"22572","STANDARD","WARSAW","VA","PRIMARY",37.96,-76.76,0.18,-0.76,0.61,"NA","US","Warsaw, VA","NA-US-VA-WARSAW","false",2588,4593,79990992,
76435,"22572","STANDARD","FONESWOOD","VA","ACCEPTABLE",37.96,-76.76,0.18,-0.76,0.61,"NA","US","Foneswood, VA","NA-US-VA-FONESWOOD","false",2588,4593,79990992,
76436,"22572","STANDARD","NOMINI GROVE","VA","NOT ACCEPTABLE",37.96,-76.76,0.18,-0.76,0.61,"NA","US","Nomini Grove, VA","NA-US-VA-NOMINI GROVE","false",2588,4593,79990992,
76437,"23890","STANDARD","WAVERLY","VA","PRIMARY",37.03,-77.09,0.17,-0.77,0.60,"NA","US","Waverly, VA","NA-US-VA-WAVERLY","false",1877,3255,55101684,
76438,"23891","UNIQUE","WAVERLY","VA","PRIMARY",37.03,-77.09,0.17,-0.77,0.60,"NA","US","Waverly, VA","NA-US-VA-WAVERLY","false",,,,
76439,"23891","UNIQUE","SUSSEX CORRECTIONAL FACILITY","VA","NOT ACCEPTABLE",37.03,-77.09,0.17,-0.77,0.60,"NA","US","Sussex Correctional Facility, VA","NA-US-VA-SUSSEX CORRECTIONAL FACILITY","false",,,,
76440,"22980","STANDARD","WAYNESBORO","VA","PRIMARY",38.06,-78.90,0.15,-0.77,0.61,"NA","US","Waynesboro, VA","NA-US-VA-WAYNESBORO","false",15098,26271,486848308,
76441,"22980","STANDARD","PARK","VA","NOT ACCEPTABLE",38.06,-78.90,0.15,-0.77,0.61,"NA","US","Park, VA","NA-US-VA-PARK","false",15098,26271,486848308,
76442,"22576","STANDARD","WEEMS","VA","PRIMARY",37.65,-76.44,0.18,-0.76,0.61,"NA","US","Weems, VA","NA-US-VA-WEEMS","false",727,1255,19811473,
76443,"24485","STANDARD","WEST AUGUSTA","VA","PRIMARY",38.27,-79.30,0.14,-0.77,0.61,"NA","US","West Augusta, VA","NA-US-VA-WEST AUGUSTA","false",,,,
76444,"22577","PO BOX","SANDY POINT","VA","PRIMARY",38.06,-76.55,0.18,-0.76,0.61,"NA","US","Sandy Point, VA","NA-US-VA-SANDY POINT","false",,,,
76445,"23091","STANDARD","LITTLE PLYMOUTH","VA","PRIMARY",37.62,-76.79,0.18,-0.77,0.61,"NA","US","Little Plymouth, VA","NA-US-VA-LITTLE PLYMOUTH","false",,,,
76446,"23091","STANDARD","LITTLE PLYMTH","VA","ACCEPTABLE",37.62,-76.79,0.18,-0.77,0.61,"NA","US","Little Plymth, VA","NA-US-VA-LITTLE PLYMTH","false",,,,
76447,"23181","STANDARD","WEST POINT","VA","PRIMARY",37.55,-76.80,0.18,-0.77,0.60,"NA","US","West Point, VA","NA-US-VA-WEST POINT","false",2653,4776,102638627,
76448,"23181","STANDARD","COLOGNE","VA","ACCEPTABLE",37.55,-76.80,0.18,-0.77,0.60,"NA","US","Cologne, VA","NA-US-VA-COLOGNE","false",2653,4776,102638627,
76449,"23181","STANDARD","ELTHAM","VA","NOT ACCEPTABLE",37.55,-76.80,0.18,-0.77,0.60,"NA","US","Eltham, VA","NA-US-VA-ELTHAM","false",2653,4776,102638627,
76450,"24486","STANDARD","WEYERS CAVE","VA","PRIMARY",38.28,-78.92,0.15,-0.77,0.61,"NA","US","Weyers Cave, VA","NA-US-VA-WEYERS CAVE","false",1586,2989,59613653,
76451,"24486","STANDARD","SHENANDOAH VALLEY AIRPOT","VA","NOT ACCEPTABLE",38.28,-78.92,0.15,-0.77,0.61,"NA","US","Shenandoah Valley Airpot, VA","NA-US-VA-SHENANDOAH VALLEY AIRPOT","false",1586,2989,59613653,
76452,"22987","PO BOX","WHITE HALL","VA","PRIMARY",38.11,-78.66,0.15,-0.77,0.61,"NA","US","White Hall, VA","NA-US-VA-WHITE HALL","false",,,,
76453,"23183","PO BOX","WHITE MARSH","VA","PRIMARY",37.34,-76.52,0.18,-0.77,0.60,"NA","US","White Marsh, VA","NA-US-VA-WHITE MARSH","false",444,745,14252372,
76454,"23893","STANDARD","WHITE PLAINS","VA","PRIMARY",36.63,-77.91,0.16,-0.78,0.59,"NA","US","White Plains, VA","NA-US-VA-WHITE PLAINS","false",,,,
76455,"22578","STANDARD","WHITE STONE","VA","PRIMARY",37.64,-76.39,0.18,-0.76,0.61,"NA","US","White Stone, VA","NA-US-VA-WHITE STONE","false",1218,2107,37941749,
76456,"22578","STANDARD","WHITESTONE","VA","NOT ACCEPTABLE",37.64,-76.39,0.18,-0.76,0.61,"NA","US","Whitestone, VA","NA-US-VA-WHITESTONE","false",1218,2107,37941749,
76457,"23184","PO BOX","WICOMICO","VA","PRIMARY",37.29,-76.51,0.18,-0.77,0.60,"NA","US","Wicomico, VA","NA-US-VA-WICOMICO","false",399,646,10985788,
76458,"22579","PO BOX","WICOMICO CHURCH","VA","PRIMARY",37.81,-76.37,0.18,-0.76,0.61,"NA","US","Wicomico Church, VA","NA-US-VA-WICOMICO CHURCH","false",292,507,6963931,
76459,"22579","PO BOX","WICOMICO CHUR","VA","ACCEPTABLE",37.81,-76.37,0.18,-0.76,0.61,"NA","US","Wicomico Chur, VA","NA-US-VA-WICOMICO CHUR","false",292,507,6963931,
76460,"23081","PO BOX","JAMESTOWN","VA","PRIMARY",37.22,-76.76,0.18,-0.77,0.60,"NA","US","Jamestown, VA","NA-US-VA-JAMESTOWN","false",,,,
76461,"23081","PO BOX","WILLIAMSBURG","VA","ACCEPTABLE",37.22,-76.76,0.18,-0.77,0.60,"NA","US","Williamsburg, VA","NA-US-VA-WILLIAMSBURG","false",,,,
76462,"23185","STANDARD","WILLIAMSBURG","VA","PRIMARY",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Williamsburg, VA","NA-US-VA-WILLIAMSBURG","false",20464,35764,919069178,
76463,"23185","STANDARD","WLMG","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Wlmg, VA","NA-US-VA-WLMG","false",20464,35764,919069178,
76464,"23185","STANDARD","WMSBG","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Wmsbg, VA","NA-US-VA-WMSBG","false",20464,35764,919069178,
76465,"23186","UNIQUE","WILLIAMSBURG","VA","PRIMARY",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Williamsburg, VA","NA-US-VA-WILLIAMSBURG","false",,,,
76466,"23186","UNIQUE","COLLEGE OF WILLIAM & MARY","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","College Of William & Mary, VA","NA-US-VA-COLLEGE OF WILLIAM & MARY","false",,,,
76467,"23186","UNIQUE","WLMG","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Wlmg, VA","NA-US-VA-WLMG","false",,,,
76468,"23187","PO BOX","WILLIAMSBURG","VA","PRIMARY",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Williamsburg, VA","NA-US-VA-WILLIAMSBURG","false",637,900,17183383,
76469,"23187","PO BOX","WLMG","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Wlmg, VA","NA-US-VA-WLMG","false",637,900,17183383,
76470,"23188","STANDARD","WILLIAMSBURG","VA","PRIMARY",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Williamsburg, VA","NA-US-VA-WILLIAMSBURG","false",18268,32724,812458474,
76471,"23188","STANDARD","WLMG","VA","NOT ACCEPTABLE",37.27,-76.70,0.18,-0.77,0.60,"NA","US","Wlmg, VA","NA-US-VA-WLMG","false",18268,32724,812458474,
76472,"24487","STANDARD","WILLIAMSVILLE","VA","PRIMARY",38.19,-79.56,0.14,-0.77,0.61,"NA","US","Williamsville, VA","NA-US-VA-WILLIAMSVILLE","false",,,,
76473,"24487","STANDARD","BURNSVILLE","VA","ACCEPTABLE",38.19,-79.56,0.14,-0.77,0.61,"NA","US","Burnsville, VA","NA-US-VA-BURNSVILLE","false",,,,
76474,"23486","PO BOX","WILLIS WHARF","VA","PRIMARY",37.51,-75.81,0.19,-0.76,0.60,"NA","US","Willis Wharf, VA","NA-US-VA-WILLIS WHARF","false",,,,
76475,"23894","STANDARD","WILSONS","VA","PRIMARY",37.14,-77.85,0.16,-0.77,0.60,"NA","US","Wilsons, VA","NA-US-VA-WILSONS","false",285,528,10447795,
76476,"23487","STANDARD","WINDSOR","VA","PRIMARY",36.80,-76.73,0.18,-0.77,0.59,"NA","US","Windsor, VA","NA-US-VA-WINDSOR","false",2883,5268,107427653,
76477,"23488","STANDARD","WITHAMS","VA","PRIMARY",37.96,-75.56,0.19,-0.76,0.61,"NA","US","Withams, VA","NA-US-VA-WITHAMS","false",,,,
76478,"22580","STANDARD","WOODFORD","VA","PRIMARY",38.11,-77.40,0.17,-0.76,0.61,"NA","US","Woodford, VA","NA-US-VA-WOODFORD","false",2108,3710,73431137,
76479,"23190","PO BOX","WOODS CROSS ROADS","VA","PRIMARY",37.43,-76.54,0.18,-0.77,0.60,"NA","US","Woods Cross Roads, VA","NA-US-VA-WOODS CROSS ROADS","false",,,,
76480,"23190","PO BOX","WOODS CRS RDS","VA","ACCEPTABLE",37.43,-76.54,0.18,-0.77,0.60,"NA","US","Woods Crs Rds, VA","NA-US-VA-WOODS CRS RDS","false",,,,
76481,"23190","PO BOX","WOODS CR RDS","VA","NOT ACCEPTABLE",37.43,-76.54,0.18,-0.77,0.60,"NA","US","Woods Cr Rds, VA","NA-US-VA-WOODS CR RDS","false",,,,
76482,"23190","PO BOX","WOODS CROSS RDS","VA","NOT ACCEPTABLE",37.43,-76.54,0.18,-0.77,0.60,"NA","US","Woods Cross Rds, VA","NA-US-VA-WOODS CROSS RDS","false",,,,
76483,"23976","STANDARD","WYLLIESBURG","VA","PRIMARY",36.85,-78.58,0.15,-0.78,0.59,"NA","US","Wylliesburg, VA","NA-US-VA-WYLLIESBURG","false",,,,
76484,"23897","STANDARD","YALE","VA","PRIMARY",36.84,-77.28,0.17,-0.78,0.59,"NA","US","Yale, VA","NA-US-VA-YALE","false",283,483,8355127,
76485,"23690","STANDARD","YORKTOWN","VA","PRIMARY",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Yorktown, VA","NA-US-VA-YORKTOWN","false",1256,2181,39477528,
76486,"23690","STANDARD","COAST GUARD FINANCE UNIT","VA","NOT ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Coast Guard Finance Unit, VA","NA-US-VA-COAST GUARD FINANCE UNIT","false",1256,2181,39477528,
76487,"23691","STANDARD","YORKTOWN","VA","PRIMARY",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Yorktown, VA","NA-US-VA-YORKTOWN","false",,,,
76488,"23691","STANDARD","NAV WPNS STA","VA","ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Nav Wpns Sta, VA","NA-US-VA-NAV WPNS STA","false",,,,
76489,"23691","STANDARD","NAVAL WEAPONS STATION","VA","ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Naval Weapons Station, VA","NA-US-VA-NAVAL WEAPONS STATION","false",,,,
76490,"23691","STANDARD","NAVAL WEAPONS STA","VA","NOT ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Naval Weapons Sta, VA","NA-US-VA-NAVAL WEAPONS STA","false",,,,
76491,"23691","STANDARD","YORKTOWN NAVAL WEAPONS STATI","VA","NOT ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Yorktown Naval Weapons Stati, VA","NA-US-VA-YORKTOWN NAVAL WEAPONS STATI","false",,,,
76492,"23692","STANDARD","YORKTOWN","VA","PRIMARY",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Yorktown, VA","NA-US-VA-YORKTOWN","false",9405,17083,441566223,
76493,"23692","STANDARD","GRAFTON","VA","ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Grafton, VA","NA-US-VA-GRAFTON","false",9405,17083,441566223,
76494,"23693","STANDARD","YORKTOWN","VA","PRIMARY",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Yorktown, VA","NA-US-VA-YORKTOWN","false",10763,20679,599389458,
76495,"23693","STANDARD","TABB","VA","ACCEPTABLE",37.23,-76.50,0.18,-0.77,0.60,"NA","US","Tabb, VA","NA-US-VA-TABB","false",10763,20679,599389458,
76496,"23898","STANDARD","ZUNI","VA","PRIMARY",36.86,-76.82,0.18,-0.77,0.59,"NA","US","Zuni, VA","NA-US-VA-ZUNI","false",1033,1919,41883713,
80926,"20107","STANDARD","ARCOLA","VA","PRIMARY",38.96,-77.52,0.16,-0.75,0.62,"NA","US","Arcola, VA","NA-US-VA-ARCOLA","true",,,,"Converted Decommisioned Zipcodes"
80927,"20193","UNIQUE","HERNDON","VA","ACCEPTABLE",38.93,-77.34,0.17,-0.75,0.62,"NA","US","Herndon, VA","NA-US-VA-HERNDON","true",,,,"Converted Decommisioned Zipcodes"
80928,"20193","UNIQUE","HUNDON","VA","ACCEPTABLE",38.93,-77.34,0.17,-0.75,0.62,"NA","US","Hundon, VA","NA-US-VA-HUNDON","true",,,,"Converted Decommisioned Zipcodes"
80929,"20193","UNIQUE","RESTON","VA","PRIMARY",38.93,-77.34,0.17,-0.75,0.62,"NA","US","Reston, VA","NA-US-VA-RESTON","true",,,,"Converted Decommisioned Zipcodes"
80930,"20193","UNIQUE","SALLIE MAE","VA","ACCEPTABLE",38.93,-77.34,0.17,-0.75,0.62,"NA","US","Sallie Mae, VA","NA-US-VA-SALLIE MAE","true",,,,"Converted Decommisioned Zipcodes"
80931,"20199","UNIQUE","VISA LOTTERY STATE DEPT","VA","ACCEPTABLE",39.00,-77.45,0.16,-0.75,0.62,"NA","US","Visa Lottery State Dept, VA","NA-US-VA-VISA LOTTERY STATE DEPT","true",,,,"Converted Decommisioned Zipcodes"
80932,"20199","UNIQUE","DULLES","VA","PRIMARY",39.00,-77.45,0.16,-0.75,0.62,"NA","US","Dulles, VA","NA-US-VA-DULLES","true",,,,"Converted Decommisioned Zipcodes"
81522,"22047","UNIQUE","AAA","VA","NOT ACCEPTABLE",38.86,-77.22,0.17,-0.75,0.62,"NA","US","Aaa, VA","NA-US-VA-AAA","true",,,,"Converted Decommisioned Zipcodes"
81523,"22047","UNIQUE","FALLS CHURCH","VA","PRIMARY",38.86,-77.22,0.17,-0.75,0.62,"NA","US","Falls Church, VA","NA-US-VA-FALLS CHURCH","true",,,,"Converted Decommisioned Zipcodes"
81524,"22092","UNIQUE","U S GEOLOGICAL SURVEY","VA","NOT ACCEPTABLE",38.96,-77.38,0.16,-0.75,0.62,"NA","US","U S Geological Survey, VA","NA-US-VA-U S GEOLOGICAL SURVEY","true",,,,"Converted Decommisioned Zipcodes"
81525,"22092","UNIQUE","HERNDON","VA","PRIMARY",38.96,-77.38,0.16,-0.75,0.62,"NA","US","Herndon, VA","NA-US-VA-HERNDON","true",,,,"Converted Decommisioned Zipcodes"
81526,"22093","UNIQUE","ASHBURN","VA","PRIMARY",39.04,-77.48,0.16,-0.75,0.62,"NA","US","Ashburn, VA","NA-US-VA-ASHBURN","true",,,,"Converted Decommisioned Zipcodes"
81527,"22093","UNIQUE","NATL ASSN LETTER CARRIERS","VA","ACCEPTABLE",39.04,-77.48,0.16,-0.75,0.62,"NA","US","Natl Assn Letter Carriers, VA","NA-US-VA-NATL ASSN LETTER CARRIERS","true",,,,"Converted Decommisioned Zipcodes"
81528,"22120","UNIQUE","CONTINENTAL TELEPHONE","VA","ACCEPTABLE",38.87,-77.22,0.17,-0.75,0.62,"NA","US","Continental Telephone, VA","NA-US-VA-CONTINENTAL TELEPHONE","true",,,,"Converted Decommisioned Zipcodes"
81529,"22120","UNIQUE","MERRIFIELD","VA","PRIMARY",38.87,-77.22,0.17,-0.75,0.62,"NA","US","Merrifield, VA","NA-US-VA-MERRIFIELD","true",,,,"Converted Decommisioned Zipcodes"
81530,"22184","UNIQUE","NATIONAL WILDLIFE ASSOC","VA","NOT ACCEPTABLE",38.90,-77.26,0.17,-0.75,0.62,"NA","US","National Wildlife Assoc, VA","NA-US-VA-NATIONAL WILDLIFE ASSOC","true",,,,"Converted Decommisioned Zipcodes"
81531,"22184","UNIQUE","VIENNA","VA","PRIMARY",38.90,-77.26,0.17,-0.75,0.62,"NA","US","Vienna, VA","NA-US-VA-VIENNA","true",,,,"Converted Decommisioned Zipcodes"
81532,"22218","UNIQUE","ARLINGTON","VA","PRIMARY",38.88,-77.09,0.17,-0.75,0.62,"NA","US","Arlington, VA","NA-US-VA-ARLINGTON","true",,,,"Converted Decommisioned Zipcodes"
81533,"22218","UNIQUE","VISA LOTTERY","VA","ACCEPTABLE",38.88,-77.09,0.17,-0.75,0.62,"NA","US","Visa Lottery, VA","NA-US-VA-VISA LOTTERY","true",,,,"Converted Decommisioned Zipcodes"
81534,"22223","UNIQUE","MARINE CORPS INSTITUTE","VA","NOT ACCEPTABLE",38.88,-77.09,0.17,-0.75,0.62,"NA","US","Marine Corps Institute, VA","NA-US-VA-MARINE CORPS INSTITUTE","true",,,,"Converted Decommisioned Zipcodes"
81535,"22223","UNIQUE","ARLINGTON","VA","PRIMARY",38.88,-77.09,0.17,-0.75,0.62,"NA","US","Arlington, VA","NA-US-VA-ARLINGTON","true",,,,"Converted Decommisioned Zipcodes"
81536,"22223","UNIQUE","BUSINESS REPLY MAIL","VA","NOT ACCEPTABLE",38.88,-77.09,0.17,-0.75,0.62,"NA","US","Business Reply Mail, VA","NA-US-VA-BUSINESS REPLY MAIL","true",,,,"Converted Decommisioned Zipcodes"
81537,"22229","UNIQUE","SHARED FIRM ZIP","VA","ACCEPTABLE",38.89,-77.07,0.17,-0.75,0.62,"NA","US","Shared Firm Zip, VA","NA-US-VA-SHARED FIRM ZIP","true",,,,"Converted Decommisioned Zipcodes"
81538,"22229","UNIQUE","ARLINGTON","VA","PRIMARY",38.89,-77.07,0.17,-0.75,0.62,"NA","US","Arlington, VA","NA-US-VA-ARLINGTON","true",,,,"Converted Decommisioned Zipcodes"
81539,"22234","UNIQUE","ARLINGTON","VA","PRIMARY",38.89,-77.07,0.17,-0.75,0.62,"NA","US","Arlington, VA","NA-US-VA-ARLINGTON","true",,,,"Converted Decommisioned Zipcodes"
81540,"22234","UNIQUE","GANNETT","VA","ACCEPTABLE",38.89,-77.07,0.17,-0.75,0.62,"NA","US","Gannett, VA","NA-US-VA-GANNETT","true",,,,"Converted Decommisioned Zipcodes"
